WBGene00000271	detected
WBGene00000273	detected
WBGene00000274	detected
WBGene00000275	detected
WBGene00000276	detected
WBGene00000277	detected
WBGene00000279	detected
WBGene00000281	detected
WBGene00000282	detected
WBGene00000283	detected
WBGene00000284	detected
WBGene00000285	detected
WBGene00000286	detected
WBGene00000288	detected
WBGene00000289	detected
WBGene00000292	detected
WBGene00000293	detected
WBGene00000294	detected
WBGene00000366	detected
WBGene00000367	detected
WBGene00000368	detected
WBGene00000369	detected
WBGene00000370	detected
WBGene00000371	detected
WBGene00000376	detected
WBGene00000377	detected
WBGene00000378	detected
WBGene00000379	detected
WBGene00000380	detected
WBGene00000381	detected
WBGene00000382	detected
WBGene00000383	detected
WBGene00000386	detected
WBGene00000387	detected
WBGene00000390	detected
WBGene00000393	detected
WBGene00000396	detected
WBGene00000403	detected
WBGene00000405	detected
WBGene00000407	detected
WBGene00000408	detected
WBGene00000409	detected
WBGene00000410	detected
WBGene00000411	detected
WBGene00000414	detected
WBGene00000415	detected
WBGene00000416	detected
WBGene00000417	detected
WBGene00000418	detected
WBGene00000419	detected
WBGene00000420	detected
WBGene00000421	detected
WBGene00000423	detected
WBGene00000424	detected
WBGene00000426	detected
WBGene00000428	detected
WBGene00000437	detected
WBGene00000441	detected
WBGene00000443	detected
WBGene00000449	detected
WBGene00000453	detected
WBGene00000455	detected
WBGene00000459	detected
WBGene00000460	detected
WBGene00000464	detected
WBGene00000465	detected
WBGene00000466	detected
WBGene00000472	detected
WBGene00000473	detected
WBGene00000474	detected
WBGene00000475	detected
WBGene00000476	detected
WBGene00000479	detected
WBGene00000480	detected
WBGene00000482	detected
WBGene00000496	detected
WBGene00000498	detected
WBGene00000500	detected
WBGene00000502	detected
WBGene00000506	detected
WBGene00000507	detected
WBGene00000508	detected
WBGene00000509	detected
WBGene00000510	detected
WBGene00000511	detected
WBGene00000512	detected
WBGene00000514	detected
WBGene00000516	detected
WBGene00000517	detected
WBGene00000518	detected
WBGene00000519	detected
WBGene00000522	detected
WBGene00000524	enriched
WBGene00000527	enriched
WBGene00000528	detected
WBGene00000532	detected
WBGene00000533	detected
WBGene00000534	detected
WBGene00000535	detected
WBGene00000536	detected
WBGene00000537	detected
WBGene00000540	detected
WBGene00000542	detected
WBGene00000543	detected
WBGene00000545	detected
WBGene00000547	detected
WBGene00000548	detected
WBGene00000549	detected
WBGene00000550	detected
WBGene00000552	detected
WBGene00000553	detected
WBGene00000554	detected
WBGene00000557	detected
WBGene00000564	detected
WBGene00000565	detected
WBGene00000566	detected
WBGene00000567	detected
WBGene00000584	detected
WBGene00000585	detected
WBGene00000591	detected
WBGene00000592	detected
WBGene00000597	detected
WBGene00000599	detected
WBGene00000608	detected
WBGene00000609	detected
WBGene00000615	detected
WBGene00000616	detected
WBGene00000625	detected
WBGene00000644	detected
WBGene00000652	detected
WBGene00000653	detected
WBGene00000656	detected
WBGene00000657	detected
WBGene00000667	detected
WBGene00000668	detected
WBGene00000669	detected
WBGene00000670	enriched
WBGene00000671	detected
WBGene00000673	detected
WBGene00000675	detected
WBGene00000677	detected
WBGene00000680	detected
WBGene00000692	detected
WBGene00000693	detected
WBGene00000694	detected
WBGene00000696	detected
WBGene00000698	detected
WBGene00000699	detected
WBGene00000703	detected
WBGene00000707	detected
WBGene00000708	enriched
WBGene00000712	detected
WBGene00000713	detected
WBGene00000715	detected
WBGene00000716	enriched
WBGene00000717	detected
WBGene00000720	detected
WBGene00000722	detected
WBGene00000728	detected
WBGene00000732	detected
WBGene00000733	detected
WBGene00000734	detected
WBGene00000739	detected
WBGene00000740	detected
WBGene00000751	detected
WBGene00000752	detected
WBGene00000754	detected
WBGene00000757	detected
WBGene00000761	detected
WBGene00000762	detected
WBGene00000763	detected
WBGene00000764	detected
WBGene00000765	detected
WBGene00000766	detected
WBGene00000767	detected
WBGene00000768	enriched
WBGene00000772	detected
WBGene00000773	detected
WBGene00000774	detected
WBGene00000776	enriched
WBGene00000777	detected
WBGene00000778	detected
WBGene00000779	enriched
WBGene00000780	detected
WBGene00000787	detected
WBGene00000788	detected
WBGene00000793	detected
WBGene00000794	detected
WBGene00000795	detected
WBGene00000796	detected
WBGene00000800	detected
WBGene00000802	detected
WBGene00000803	detected
WBGene00000804	detected
WBGene00000812	detected
WBGene00000813	detected
WBGene00000814	detected
WBGene00000815	detected
WBGene00000816	detected
WBGene00000817	detected
WBGene00000818	detected
WBGene00000822	enriched
WBGene00000832	detected
WBGene00000833	detected
WBGene00000834	detected
WBGene00000835	detected
WBGene00000836	detected
WBGene00000837	detected
WBGene00000838	detected
WBGene00000839	detected
WBGene00000840	detected
WBGene00000843	detected
WBGene00000846	detected
WBGene00000854	detected
WBGene00000857	detected
WBGene00000858	detected
WBGene00000863	detected
WBGene00000865	detected
WBGene00000867	detected
WBGene00000868	detected
WBGene00000869	detected
WBGene00000871	detected
WBGene00000872	detected
WBGene00000874	detected
WBGene00000875	detected
WBGene00000876	detected
WBGene00000877	detected
WBGene00000878	detected
WBGene00000879	detected
WBGene00000880	detected
WBGene00000881	detected
WBGene00000882	detected
WBGene00000883	detected
WBGene00000884	detected
WBGene00000885	detected
WBGene00000886	detected
WBGene00000887	detected
WBGene00000888	detected
WBGene00000889	detected
WBGene00000890	detected
WBGene00000891	detected
WBGene00000892	detected
WBGene00000894	detected
WBGene00000896	detected
WBGene00000897	detected
WBGene00000898	detected
WBGene00000899	detected
WBGene00000900	detected
WBGene00000901	detected
WBGene00000903	detected
WBGene00000904	detected
WBGene00000908	detected
WBGene00000910	detected
WBGene00000911	detected
WBGene00000912	detected
WBGene00000913	detected
WBGene00000914	detected
WBGene00000915	detected
WBGene00000917	detected
WBGene00000920	detected
WBGene00000929	detected
WBGene00000931	detected
WBGene00000933	detected
WBGene00000935	detected
WBGene00000936	detected
WBGene00000937	detected
WBGene00000938	detected
WBGene00000939	detected
WBGene00000940	detected
WBGene00000941	detected
WBGene00000942	enriched
WBGene00000950	detected
WBGene00000951	detected
WBGene00000955	detected
WBGene00000958	detected
WBGene00000959	detected
WBGene00000961	detected
WBGene00000962	detected
WBGene00000964	enriched
WBGene00000965	detected
WBGene00000967	detected
WBGene00000970	detected
WBGene00000973	detected
WBGene00000975	detected
WBGene00000976	detected
WBGene00000980	detected
WBGene00000982	detected
WBGene00000984	detected
WBGene00000985	detected
WBGene00000987	detected
WBGene00000988	enriched
WBGene00000991	detected
WBGene00000993	detected
WBGene00000994	detected
WBGene00000995	detected
WBGene00000996	detected
WBGene00000998	enriched
WBGene00001000	enriched
WBGene00001001	detected
WBGene00001002	detected
WBGene00001005	detected
WBGene00001006	detected
WBGene00001007	detected
WBGene00001008	detected
WBGene00001016	detected
WBGene00001017	detected
WBGene00001018	detected
WBGene00001019	detected
WBGene00001020	detected
WBGene00001021	detected
WBGene00001022	detected
WBGene00001023	detected
WBGene00001025	detected
WBGene00001026	detected
WBGene00001027	detected
WBGene00001028	detected
WBGene00001029	detected
WBGene00001030	detected
WBGene00001031	detected
WBGene00001032	detected
WBGene00001033	detected
WBGene00001034	detected
WBGene00001035	detected
WBGene00001036	detected
WBGene00001037	detected
WBGene00001038	detected
WBGene00001039	detected
WBGene00001040	detected
WBGene00001041	detected
WBGene00001042	detected
WBGene00001043	detected
WBGene00001045	detected
WBGene00001046	detected
WBGene00001047	detected
WBGene00001048	detected
WBGene00001049	detected
WBGene00001050	detected
WBGene00001051	detected
WBGene00001054	detected
WBGene00001055	detected
WBGene00001056	detected
WBGene00001057	detected
WBGene00001058	detected
WBGene00001060	detected
WBGene00001061	detected
WBGene00001066	detected
WBGene00001067	detected
WBGene00001073	detected
WBGene00001074	detected
WBGene00001077	detected
WBGene00001080	detected
WBGene00001081	detected
WBGene00001082	detected
WBGene00001085	detected
WBGene00001086	detected
WBGene00001087	detected
WBGene00001088	detected
WBGene00001089	detected
WBGene00001090	detected
WBGene00001092	detected
WBGene00001093	detected
WBGene00001094	detected
WBGene00001101	detected
WBGene00001102	detected
WBGene00001112	detected
WBGene00001113	enriched
WBGene00001115	detected
WBGene00001116	detected
WBGene00001130	detected
WBGene00001131	detected
WBGene00001132	enriched
WBGene00001134	detected
WBGene00001137	detected
WBGene00001145	detected
WBGene00001148	detected
WBGene00001149	enriched
WBGene00001151	detected
WBGene00001152	detected
WBGene00001153	detected
WBGene00001154	detected
WBGene00001155	detected
WBGene00001160	detected
WBGene00001161	detected
WBGene00001162	detected
WBGene00001163	detected
WBGene00001164	enriched
WBGene00001165	enriched
WBGene00001166	detected
WBGene00001167	detected
WBGene00001168	detected
WBGene00001169	detected
WBGene00001171	detected
WBGene00001172	detected
WBGene00001173	detected
WBGene00001175	detected
WBGene00001177	detected
WBGene00001178	detected
WBGene00001179	detected
WBGene00001182	detected
WBGene00001184	detected
WBGene00001186	detected
WBGene00001187	detected
WBGene00001188	detected
WBGene00001189	detected
WBGene00001190	detected
WBGene00001193	detected
WBGene00001194	detected
WBGene00001196	detected
WBGene00001202	detected
WBGene00001208	detected
WBGene00001209	detected
WBGene00001214	detected
WBGene00001215	detected
WBGene00001224	detected
WBGene00001225	detected
WBGene00001226	detected
WBGene00001227	detected
WBGene00001228	detected
WBGene00001229	detected
WBGene00001230	detected
WBGene00001231	detected
WBGene00001232	detected
WBGene00001233	detected
WBGene00001234	detected
WBGene00001235	detected
WBGene00001236	detected
WBGene00001239	detected
WBGene00001240	detected
WBGene00001241	detected
WBGene00001244	detected
WBGene00001248	detected
WBGene00001251	detected
WBGene00001258	detected
WBGene00001259	detected
WBGene00001262	detected
WBGene00001263	enriched
WBGene00001281	detected
WBGene00001284	detected
WBGene00001303	detected
WBGene00001309	detected
WBGene00001320	detected
WBGene00001324	detected
WBGene00001325	detected
WBGene00001328	enriched
WBGene00001329	detected
WBGene00001330	detected
WBGene00001331	detected
WBGene00001332	detected
WBGene00001333	detected
WBGene00001334	detected
WBGene00001335	detected
WBGene00001336	detected
WBGene00001337	detected
WBGene00001338	detected
WBGene00001340	detected
WBGene00001345	detected
WBGene00001352	detected
WBGene00001365	detected
WBGene00001366	detected
WBGene00001368	detected
WBGene00001371	detected
WBGene00001372	detected
WBGene00001374	detected
WBGene00001385	enriched
WBGene00001386	enriched
WBGene00001390	enriched
WBGene00001391	detected
WBGene00001392	detected
WBGene00001393	detected
WBGene00001394	detected
WBGene00001395	detected
WBGene00001396	detected
WBGene00001403	detected
WBGene00001404	detected
WBGene00001405	detected
WBGene00001406	detected
WBGene00001410	detected
WBGene00001411	detected
WBGene00001412	detected
WBGene00001423	detected
WBGene00001425	detected
WBGene00001426	detected
WBGene00001427	detected
WBGene00001430	detected
WBGene00001431	detected
WBGene00001433	detected
WBGene00001438	detected
WBGene00001439	detected
WBGene00001441	detected
WBGene00001443	detected
WBGene00001445	detected
WBGene00001446	detected
WBGene00001447	detected
WBGene00001448	detected
WBGene00001449	detected
WBGene00001450	detected
WBGene00001451	detected
WBGene00001452	detected
WBGene00001453	detected
WBGene00001454	detected
WBGene00001455	detected
WBGene00001457	detected
WBGene00001458	detected
WBGene00001459	detected
WBGene00001460	detected
WBGene00001461	detected
WBGene00001462	detected
WBGene00001463	detected
WBGene00001464	detected
WBGene00001470	detected
WBGene00001479	enriched
WBGene00001480	detected
WBGene00001484	detected
WBGene00001485	detected
WBGene00001486	detected
WBGene00001488	detected
WBGene00001489	detected
WBGene00001490	detected
WBGene00001491	detected
WBGene00001493	detected
WBGene00001494	detected
WBGene00001496	detected
WBGene00001497	detected
WBGene00001498	detected
WBGene00001499	detected
WBGene00001501	detected
WBGene00001502	detected
WBGene00001503	detected
WBGene00001508	detected
WBGene00001509	detected
WBGene00001510	detected
WBGene00001511	detected
WBGene00001513	detected
WBGene00001514	detected
WBGene00001515	detected
WBGene00001516	detected
WBGene00001517	detected
WBGene00001519	detected
WBGene00001520	detected
WBGene00001522	detected
WBGene00001526	detected
WBGene00001527	detected
WBGene00001536	detected
WBGene00001538	detected
WBGene00001558	detected
WBGene00001559	detected
WBGene00001561	detected
WBGene00001562	detected
WBGene00001563	detected
WBGene00001564	detected
WBGene00001565	detected
WBGene00001566	detected
WBGene00001568	detected
WBGene00001569	detected
WBGene00001570	detected
WBGene00001571	detected
WBGene00001572	enriched
WBGene00001574	detected
WBGene00001577	detected
WBGene00001579	detected
WBGene00001580	detected
WBGene00001582	detected
WBGene00001583	detected
WBGene00001584	detected
WBGene00001585	detected
WBGene00001589	detected
WBGene00001590	detected
WBGene00001592	detected
WBGene00001594	detected
WBGene00001595	detected
WBGene00001596	detected
WBGene00001597	detected
WBGene00001598	detected
WBGene00001599	detected
WBGene00001602	detected
WBGene00001604	detected
WBGene00001606	detected
WBGene00001607	detected
WBGene00001609	detected
WBGene00001620	detected
WBGene00001622	detected
WBGene00001627	detected
WBGene00001628	detected
WBGene00001629	detected
WBGene00001630	detected
WBGene00001631	detected
WBGene00001632	detected
WBGene00001635	detected
WBGene00001636	detected
WBGene00001637	detected
WBGene00001638	detected
WBGene00001645	detected
WBGene00001646	detected
WBGene00001647	detected
WBGene00001648	detected
WBGene00001649	detected
WBGene00001650	detected
WBGene00001651	detected
WBGene00001653	detected
WBGene00001660	detected
WBGene00001661	detected
WBGene00001662	detected
WBGene00001664	detected
WBGene00001669	detected
WBGene00001678	detected
WBGene00001679	detected
WBGene00001680	detected
WBGene00001682	detected
WBGene00001683	detected
WBGene00001684	detected
WBGene00001685	detected
WBGene00001686	detected
WBGene00001692	detected
WBGene00001694	detected
WBGene00001708	detected
WBGene00001709	detected
WBGene00001713	detected
WBGene00001731	detected
WBGene00001743	detected
WBGene00001744	detected
WBGene00001745	detected
WBGene00001746	detected
WBGene00001747	detected
WBGene00001748	detected
WBGene00001749	detected
WBGene00001751	detected
WBGene00001752	detected
WBGene00001753	detected
WBGene00001755	detected
WBGene00001758	detected
WBGene00001763	detected
WBGene00001764	detected
WBGene00001768	detected
WBGene00001772	detected
WBGene00001774	detected
WBGene00001775	detected
WBGene00001776	detected
WBGene00001784	detected
WBGene00001787	detected
WBGene00001790	detected
WBGene00001791	detected
WBGene00001793	detected
WBGene00001794	detected
WBGene00001808	detected
WBGene00001812	detected
WBGene00001813	detected
WBGene00001815	detected
WBGene00001816	detected
WBGene00001817	detected
WBGene00001823	detected
WBGene00001824	detected
WBGene00001827	detected
WBGene00001829	detected
WBGene00001830	detected
WBGene00001831	detected
WBGene00001832	detected
WBGene00001833	detected
WBGene00001834	detected
WBGene00001835	detected
WBGene00001836	detected
WBGene00001837	detected
WBGene00001838	detected
WBGene00001840	detected
WBGene00001843	detected
WBGene00001844	detected
WBGene00001851	detected
WBGene00001852	detected
WBGene00001853	detected
WBGene00001854	detected
WBGene00001855	detected
WBGene00001856	detected
WBGene00001860	detected
WBGene00001862	detected
WBGene00001863	enriched
WBGene00001865	detected
WBGene00001867	detected
WBGene00001869	detected
WBGene00001874	detected
WBGene00001875	detected
WBGene00001876	detected
WBGene00001877	detected
WBGene00001878	detected
WBGene00001879	detected
WBGene00001880	detected
WBGene00001881	detected
WBGene00001892	detected
WBGene00001898	detected
WBGene00001906	detected
WBGene00001909	detected
WBGene00001910	detected
WBGene00001911	detected
WBGene00001912	detected
WBGene00001914	detected
WBGene00001915	detected
WBGene00001922	detected
WBGene00001933	detected
WBGene00001934	detected
WBGene00001935	detected
WBGene00001936	detected
WBGene00001937	detected
WBGene00001938	detected
WBGene00001941	detected
WBGene00001942	detected
WBGene00001945	detected
WBGene00001946	detected
WBGene00001948	detected
WBGene00001949	detected
WBGene00001953	detected
WBGene00001955	detected
WBGene00001956	detected
WBGene00001971	detected
WBGene00001972	detected
WBGene00001973	detected
WBGene00001974	detected
WBGene00001975	detected
WBGene00001976	detected
WBGene00001977	detected
WBGene00001978	detected
WBGene00001979	detected
WBGene00001980	detected
WBGene00001983	detected
WBGene00001986	detected
WBGene00001990	detected
WBGene00001991	detected
WBGene00001993	detected
WBGene00001994	detected
WBGene00001995	detected
WBGene00001996	detected
WBGene00001999	detected
WBGene00002000	detected
WBGene00002001	detected
WBGene00002002	detected
WBGene00002003	detected
WBGene00002004	detected
WBGene00002005	detected
WBGene00002007	detected
WBGene00002008	detected
WBGene00002010	detected
WBGene00002011	detected
WBGene00002012	enriched
WBGene00002013	enriched
WBGene00002016	detected
WBGene00002021	detected
WBGene00002023	detected
WBGene00002024	detected
WBGene00002025	detected
WBGene00002026	detected
WBGene00002027	detected
WBGene00002028	detected
WBGene00002034	detected
WBGene00002035	detected
WBGene00002036	detected
WBGene00002038	detected
WBGene00002040	enriched
WBGene00002043	detected
WBGene00002044	detected
WBGene00002045	detected
WBGene00002046	detected
WBGene00002047	detected
WBGene00002048	detected
WBGene00002050	detected
WBGene00002052	detected
WBGene00002053	detected
WBGene00002056	detected
WBGene00002059	detected
WBGene00002060	detected
WBGene00002061	detected
WBGene00002062	detected
WBGene00002064	detected
WBGene00002065	detected
WBGene00002066	detected
WBGene00002068	detected
WBGene00002069	enriched
WBGene00002070	detected
WBGene00002071	detected
WBGene00002072	detected
WBGene00002073	detected
WBGene00002074	detected
WBGene00002075	detected
WBGene00002076	detected
WBGene00002077	detected
WBGene00002078	detected
WBGene00002079	detected
WBGene00002080	detected
WBGene00002081	detected
WBGene00002083	detected
WBGene00002088	detected
WBGene00002089	detected
WBGene00002097	detected
WBGene00002100	detected
WBGene00002105	detected
WBGene00002106	enriched
WBGene00002107	detected
WBGene00002109	detected
WBGene00002110	enriched
WBGene00002111	detected
WBGene00002112	detected
WBGene00002113	detected
WBGene00002123	detected
WBGene00002125	detected
WBGene00002127	detected
WBGene00002129	detected
WBGene00002130	enriched
WBGene00002131	enriched
WBGene00002132	enriched
WBGene00002133	detected
WBGene00002134	detected
WBGene00002135	detected
WBGene00002140	detected
WBGene00002144	detected
WBGene00002146	detected
WBGene00002147	detected
WBGene00002148	detected
WBGene00002152	detected
WBGene00002153	detected
WBGene00002162	detected
WBGene00002163	detected
WBGene00002169	detected
WBGene00002173	enriched
WBGene00002175	detected
WBGene00002176	detected
WBGene00002179	detected
WBGene00002180	detected
WBGene00002182	detected
WBGene00002183	detected
WBGene00002185	detected
WBGene00002187	detected
WBGene00002189	detected
WBGene00002190	detected
WBGene00002191	detected
WBGene00002192	detected
WBGene00002196	detected
WBGene00002201	detected
WBGene00002202	detected
WBGene00002203	detected
WBGene00002207	detected
WBGene00002210	detected
WBGene00002213	detected
WBGene00002214	detected
WBGene00002215	detected
WBGene00002216	detected
WBGene00002217	detected
WBGene00002219	detected
WBGene00002220	detected
WBGene00002222	detected
WBGene00002223	detected
WBGene00002225	detected
WBGene00002226	detected
WBGene00002228	detected
WBGene00002229	detected
WBGene00002230	detected
WBGene00002231	detected
WBGene00002232	detected
WBGene00002238	detected
WBGene00002239	detected
WBGene00002240	detected
WBGene00002241	detected
WBGene00002244	detected
WBGene00002245	detected
WBGene00002247	enriched
WBGene00002249	detected
WBGene00002250	detected
WBGene00002251	detected
WBGene00002253	enriched
WBGene00002254	enriched
WBGene00002255	enriched
WBGene00002256	detected
WBGene00002257	detected
WBGene00002258	detected
WBGene00002259	detected
WBGene00002261	detected
WBGene00002262	detected
WBGene00002263	detected
WBGene00002264	detected
WBGene00002265	detected
WBGene00002266	detected
WBGene00002267	detected
WBGene00002268	enriched
WBGene00002269	detected
WBGene00002271	detected
WBGene00002275	detected
WBGene00002276	detected
WBGene00002278	detected
WBGene00002280	enriched
WBGene00002295	detected
WBGene00002297	detected
WBGene00002299	enriched
WBGene00002324	detected
WBGene00002335	detected
WBGene00002344	detected
WBGene00002348	detected
WBGene00002363	detected
WBGene00002368	detected
WBGene00002497	enriched
WBGene00002583	detected
WBGene00002632	detected
WBGene00002637	detected
WBGene00002694	detected
WBGene00002696	detected
WBGene00002717	detected
WBGene00002783	detected
WBGene00002845	detected
WBGene00002850	detected
WBGene00002855	detected
WBGene00002879	detected
WBGene00002881	detected
WBGene00002889	detected
WBGene00002891	detected
WBGene00002915	detected
WBGene00002957	detected
WBGene00002974	detected
WBGene00002975	detected
WBGene00002976	detected
WBGene00002978	enriched
WBGene00002979	detected
WBGene00002980	detected
WBGene00002981	detected
WBGene00002982	detected
WBGene00002985	detected
WBGene00002986	detected
WBGene00002988	enriched
WBGene00002989	detected
WBGene00002990	detected
WBGene00002991	detected
WBGene00002992	detected
WBGene00002994	detected
WBGene00002996	detected
WBGene00002998	detected
WBGene00002999	detected
WBGene00003000	detected
WBGene00003001	detected
WBGene00003002	detected
WBGene00003003	detected
WBGene00003006	detected
WBGene00003007	detected
WBGene00003009	detected
WBGene00003010	detected
WBGene00003012	detected
WBGene00003014	detected
WBGene00003015	detected
WBGene00003019	detected
WBGene00003020	detected
WBGene00003021	detected
WBGene00003022	detected
WBGene00003024	detected
WBGene00003025	detected
WBGene00003026	detected
WBGene00003030	detected
WBGene00003034	detected
WBGene00003035	detected
WBGene00003036	detected
WBGene00003037	detected
WBGene00003040	detected
WBGene00003041	detected
WBGene00003043	detected
WBGene00003044	detected
WBGene00003045	detected
WBGene00003046	detected
WBGene00003047	detected
WBGene00003048	detected
WBGene00003052	detected
WBGene00003053	detected
WBGene00003055	detected
WBGene00003059	detected
WBGene00003060	detected
WBGene00003061	detected
WBGene00003062	detected
WBGene00003063	detected
WBGene00003064	detected
WBGene00003065	detected
WBGene00003066	detected
WBGene00003068	detected
WBGene00003071	detected
WBGene00003072	detected
WBGene00003073	detected
WBGene00003074	detected
WBGene00003076	detected
WBGene00003077	detected
WBGene00003078	detected
WBGene00003079	detected
WBGene00003080	detected
WBGene00003081	detected
WBGene00003082	detected
WBGene00003083	detected
WBGene00003084	detected
WBGene00003085	detected
WBGene00003086	detected
WBGene00003087	detected
WBGene00003090	detected
WBGene00003102	detected
WBGene00003107	detected
WBGene00003111	detected
WBGene00003112	detected
WBGene00003119	detected
WBGene00003123	detected
WBGene00003124	detected
WBGene00003129	detected
WBGene00003130	detected
WBGene00003132	detected
WBGene00003133	detected
WBGene00003134	detected
WBGene00003136	detected
WBGene00003142	detected
WBGene00003143	detected
WBGene00003144	detected
WBGene00003148	detected
WBGene00003149	detected
WBGene00003150	detected
WBGene00003151	detected
WBGene00003153	detected
WBGene00003154	detected
WBGene00003155	detected
WBGene00003156	detected
WBGene00003157	detected
WBGene00003158	detected
WBGene00003159	detected
WBGene00003160	detected
WBGene00003161	detected
WBGene00003162	detected
WBGene00003163	detected
WBGene00003164	detected
WBGene00003166	detected
WBGene00003169	enriched
WBGene00003170	detected
WBGene00003171	detected
WBGene00003172	detected
WBGene00003175	detected
WBGene00003177	detected
WBGene00003178	detected
WBGene00003182	detected
WBGene00003183	detected
WBGene00003184	detected
WBGene00003185	detected
WBGene00003186	detected
WBGene00003196	detected
WBGene00003209	detected
WBGene00003210	detected
WBGene00003214	detected
WBGene00003216	detected
WBGene00003218	detected
WBGene00003219	detected
WBGene00003220	detected
WBGene00003221	detected
WBGene00003222	detected
WBGene00003224	detected
WBGene00003225	detected
WBGene00003228	detected
WBGene00003229	detected
WBGene00003230	detected
WBGene00003231	detected
WBGene00003234	detected
WBGene00003235	detected
WBGene00003236	detected
WBGene00003238	detected
WBGene00003239	detected
WBGene00003241	detected
WBGene00003242	enriched
WBGene00003243	detected
WBGene00003245	detected
WBGene00003246	detected
WBGene00003247	detected
WBGene00003249	enriched
WBGene00003253	detected
WBGene00003254	detected
WBGene00003258	detected
WBGene00003367	detected
WBGene00003368	detected
WBGene00003369	enriched
WBGene00003370	enriched
WBGene00003371	enriched
WBGene00003372	detected
WBGene00003374	detected
WBGene00003375	enriched
WBGene00003376	detected
WBGene00003378	detected
WBGene00003384	detected
WBGene00003385	detected
WBGene00003388	detected
WBGene00003389	detected
WBGene00003390	detected
WBGene00003391	detected
WBGene00003393	detected
WBGene00003395	detected
WBGene00003396	detected
WBGene00003397	detected
WBGene00003400	detected
WBGene00003401	detected
WBGene00003404	detected
WBGene00003405	detected
WBGene00003406	detected
WBGene00003407	detected
WBGene00003408	detected
WBGene00003410	detected
WBGene00003411	detected
WBGene00003412	enriched
WBGene00003413	detected
WBGene00003414	detected
WBGene00003415	detected
WBGene00003417	detected
WBGene00003422	detected
WBGene00003423	detected
WBGene00003424	enriched
WBGene00003425	detected
WBGene00003426	enriched
WBGene00003429	enriched
WBGene00003431	enriched
WBGene00003432	enriched
WBGene00003435	enriched
WBGene00003438	enriched
WBGene00003442	enriched
WBGene00003443	enriched
WBGene00003444	enriched
WBGene00003446	enriched
WBGene00003449	detected
